"합계","관악구",합계,14시-16시,164,-,219
"합계","관악구",합계,16시-18시,161,-,208
"합계","관악구",합계,18시-20시,232,-,296
"합계","관악구",합계,20시-22시,177,1,231
"합계","관악구",합계,22시-24시,123,1,156
"합계","서초구",합계,소계,2118,8,2932
"합계","서초구",합계,00시-02시,61,1,92
"합계","서초구",합계,02시-04시,25,-,28
"합계","서초구",합계,04시-06시,21,1,32
"합계","서초구",합계,06시-08시,91,1,117
"합계","서초구",합계,08시-10시,182,1,237
"합계","서초구",합계,10시-12시,262,1,360
"합계","서초구",합계,12시-14시,262,-,373
"합계","서초구",합계,14시-16시,260,-,369
"합계","서초구",합계,16시-18시,280,-,391
"합계","서초구",합계,18시-20시,289,1,400
"합계","서초구",합계,20시-22시,213,1,288
"합계","서초구",합계,22시-24시,172,1,245
"합계","강남구",합계,소계,3820,10,5175
"합계","강남구",합계,00시-02시,150,2,219
"합계","강남구",합계,02시-04시,86,1,112
"합계","강남구",합계,04시-06시,55,-,79
"합계","강남구",합계,06시-08시,109,1,145
"합계","강남구",합계,08시-10시,290,-,361
"합계","강남구",합계,10시-12시,375,1,498
"합계","강남구",합계,12시-14시,473,2,617
"합계","강남구",합계,14시-16시,451,-,612
"합계","강남구",합계,16시-18시,509,-,665
"합계","강남구",합계,18시-20시,535,-,724
"합계","강남구",합계,20시-22시,408,-,560
"합계","강남구",합계,22시-24시,379,3,583
"합계","송파구",합계,소계,2607,14,3509
"합계","송파구",합계,00시-02시,95,1,140
"합계","송파구",합계,02시-04시,33,-,48
"합계","송파구",합계,04시-06시,37,1,51
"합계","송파구",합계,06시-08시,109,4,136
"합계","송파구",합계,08시-10시,249,1,312
"합계","송파구",합계,10시-12시,263,1,351
"합계","송파구",합계,12시-14시,315,1,454
"합계","송파구",합계,14시-16시,278,-,375
"합계","송파구",합계,16시-18시,344,-,466
"합계","송파구",합계,18시-20시,369,3,462
"합계","송파구",합계,20시-22시,280,2,380
"합계","송파구",합계,22시-24시,235,-,334
"합계","강동구",합계,소계,1047,9,1413
"합계","강동구",합계,00시-02시,35,-,50
"합계","강동구",합계,02시-04시,13,1,26
"합계","강동구",합계,04시-06시,28,-,35
"합계","강동구",합계,06시-08시,65,2,85
"합계","강동구",합계,08시-10시,88,1,127
"합계","강동구",합계,10시-12시,94,-,131
"합계","강동구",합계,12시-14시,107,-,146
"합계","강동구",합계,14시-16시,116,2,150
"합계","강동구",합계,16시-18시,127,-,168
"합계","강동구",합계,18시-20시,152,1,175
"합계","강동구",합계,20시-22시,123,1,171
"합계","강동구",합계,22시-24시,99,1,1
